m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.979695,0.409350,0.080901,0.690114
0.560057,0.488244,0.211823,0.457187
0.147294,0.488982,0.268994,0.674840
0.183912,0.449849,0.490974,0.656944
0.399976,0.234563,0.058699,0.663761
0.709083,0.394585,0.028100,0.681101
0.940107,0.569193,0.205926,0.606419
0.532288,0.379758,0.558474,0.655059
0.761909,0.461195,0.152828,0.521612
0.874431,0.336305,0.277783,0.573266
0.240452,0.541881,0.219269,0.610911
0.003293,0.353841,0.469214,0.530113
0.267123,0.439437,0.320423,0.545604
0.625893,0.346709,0.460424,0.675171
0.377849,0.360562,0.301027,0.684714
0.338874,0.357213,0.229909,0.736176
0.241126,0.183438,0.209155,0.668998
0.947431,0.025628,0.058947,0.630618
0.816580,0.454675,0.081024,0.464017
0.479651,0.372647,0.513333,0.553529
0.749294,0.437301,0.316389,0.458434
0.725105,0.339591,0.257185,0.809713
0.836923,0.305010,0.260790,0.392077
0.678844,0.428152,0.188294,0.566820
0.929659,0.563125,0.599602,0.538099
0.707703,0.506866,0.380308,0.525096
0.642415,0.343981,0.269539,0.479523
0.005691,0.388082,0.113906,0.594359
0.440037,0.347217,0.417714,0.543071
0.424896,0.398445,0.326848,0.744011
0.338169,0.371559,0.388408,0.435065
0.157083,0.280076,0.461183,0.526804
0.325575,0.555869,0.249800,0.539523
0.217719,0.489531,0.098793,0.666329
0.947868,0.446128,0.319364,0.611119
0.423495,0.502588,0.260758,0.517393
0.865960,0.467448,0.204408,0.485654
0.727202,0.311974,0.403356,0.547923
0.300268,0.582953,0.493232,0.437654
0.851760,0.453833,0.092958,0.603327
0.479109,0.226396,0.198786,0.533825
0.998831,0.532254,0.024092,0.612556
0.027671,0.374621,0.483029,0.473253
0.125652,0.330803,0.325861,0.819826
0.756893,0.520045,0.474887,0.674749
0.589138,0.446314,0.223262,0.724144
0.400999,0.369666,0.394139,0.547569
0.203888,0.388339,0.370245,0.647327
0.733261,0.329206,0.142127,0.437968
0.793923,0.379731,0.555301,0.384603
0.886049,0.361029,0.397929,0.627770
0.293352,0.418577,0.133705,0.678699
0.389615,0.423539,0.499541,0.658433
0.791538,0.468528,0.223631,0.485724
0.946808,0.660406,0.424987,0.643979
0.433365,0.385177,0.123628,0.548642
0.137752,0.375888,0.257903,0.381813
0.802702,0.357698,0.050979,0.603687
0.635815,0.390220,0.559141,0.618522
0.535125,0.520760,0.657815,0.440171
0.216998,0.468986,0.589016,0.403508
0.094485,0.438353,0.421522,0.312274
0.256162,0.356872,0.167714,0.621246
0.328836,0.500845,0.377319,0.559990
0.850372,0.318789,0.249023,0.735962
0.777337,0.203276,0.309292,0.522337
0.161520,0.537703,0.221416,0.474730
0.482312,0.328354,0.457389,0.753838
0.072776,0.361306,0.039608,0.765482
0.053009,0.437613,0.230543,0.598285
0.815855,0.308653,0.286853,0.774934
0.441749,0.439343,0.262954,0.354941
0.319678,0.042497,0.401076,0.571644
0.601067,0.420131,0.269755,0.575041
0.871386,0.312827,0.232123,0.534577
0.165774,0.520656,0.658499,0.640033
0.354912,0.366923,0.388949,0.606774
0.040933,0.464592,0.021202,0.730903
0.650487,0.468712,0.064568,0.728176
0.434878,0.520969,0.061123,0.816271
0.774736,0.179029,0.509200,0.728779
0.021453,0.488224,0.300886,0.544767
0.873439,0.571715,0.313257,0.663044
0.040513,0.459118,0.331552,0.643962
0.544942,0.305863,0.241435,0.454885
0.871869,0.620897,0.389376,0.700841
0.366505,0.477614,0.581747,0.541630
0.376377,0.402212,0.485933,0.608000
0.534569,0.208966,0.016915,0.470272
0.227250,0.297319,0.224120,0.598418
0.301327,0.356410,0.104508,0.815713
0.765861,0.510171,0.347564,0.740432
0.873540,0.470046,0.072459,0.726088
0.963564,0.296583,0.504587,0.443073
0.097549,0.339429,0.219740,0.475556
0.341122,0.521918,0.210361,0.702098
0.208417,0.522075,0.639569,0.697499
0.195373,0.591211,0.246110,0.629502
0.724832,0.575519,0.329601,0.545739
0.553698,0.267428,0.153492,0.522751
0.490857,0.513359,0.368382,0.690992
0.490987,0.564760,0.277081,0.780960
0.957684,0.545706,0.160524,0.368298
0.173061,0.363174,0.651901,0.593463
0.984188,0.407803,0.094617,0.756073
0.260160,0.419424,0.132523,0.634474
0.972505,0.557460,0.314909,0.535057
0.154541,0.660812,0.294409,0.575674
0.995055,0.471469,0.175241,0.411824
0.622085,0.353875,0.148438,0.448272
0.519276,0.282323,0.433844,0.656211
0.289401,0.343483,0.192012,0.709866
0.415820,0.418285,0.036196,0.349259
0.807381,0.425439,0.456261,0.622521
0.848286,0.620589,0.095493,0.648540
0.095760,0.469392,0.452995,0.585052
0.878494,0.364364,0.028443,0.524785
0.101278,0.409990,0.526065,0.699228
0.640774,0.355726,0.358543,0.569824
0.318649,0.567684,0.442125,0.483250
0.765627,0.373218,0.517344,0.492747
0.332707,0.447692,0.176325,0.626480
0.118462,0.291170,0.483986,0.435744
0.179530,0.484298,0.317181,0.395745
0.526343,0.567191,0.417290,0.760798
0.437070,0.457262,0.286127,0.614827
0.797748,0.465806,0.430819,0.653355
0.763421,0.414938,0.457773,0.641143
0.166833,0.391562,0.117803,0.572514
0.794840,0.412032,0.205778,0.533008
0.671589,0.513973,0.135861,0.782772
0.616016,0.441932,0.344286,0.640539
0.852155,0.235931,0.265445,0.494560
0.637179,0.605518,0.085161,0.717859
0.742300,0.486422,0.220974,0.527001
0.008066,0.373576,0.376841,0.564708
0.515248,0.336305,0.448777,0.658035
0.564870,0.386689,0.155156,0.612990
0.496593,0.371244,0.313279,0.546051
0.988155,0.416830,0.054932,0.588143
0.963977,0.466917,0.146526,0.738848
0.562122,0.279756,0.394258,0.613821
0.046814,0.511598,0.138291,0.488242
0.100388,0.377248,0.070652,0.669359
0.542829,0.364409,0.424890,0.606647
0.302512,0.397300,0.300481,0.548247
0.857768,0.393932,0.452960,0.675195
0.249614,0.691770,0.055429,0.421970
0.797064,0.368429,0.195783,0.756531
0.880238,0.464320,0.660099,0.661595
0.021989,0.369850,0.152529,0.560777
0.880951,0.368542,0.457112,0.654213
0.814434,0.338655,0.174897,0.691708
0.533799,0.504919,0.143693,0.423763
0.731318,0.260490,0.278236,0.542644
0.909120,0.574926,0.182718,0.601017
0.320727,0.378139,0.477174,0.392111
0.645932,0.469474,0.135969,0.591293
0.904680,0.473393,0.394488,0.482905
0.173708,0.247951,0.394953,0.838271
0.827414,0.475762,0.396777,0.751998
0.878560,0.296374,0.185532,0.769294
0.162788,0.258839,0.672952,0.756767
0.627078,0.437867,0.036675,0.456710
0.098338,0.343310,0.038462,0.654660
0.022828,0.447273,0.248845,0.642369
0.121296,0.475483,0.286555,0.508276
0.209499,0.411804,0.604402,0.444442
0.115407,0.559884,0.449662,0.605863
0.019962,0.312190,0.098318,0.684103
0.104658,0.490632,0.415805,0.563546
0.005665,0.422224,0.361270,0.593632
0.517069,0.440658,0.167581,0.928153
0.847739,0.385153,0.609704,0.650070
0.137605,0.439957,0.215937,0.667331
0.930392,0.481891,0.115966,0.582564
0.600932,0.487261,0.238427,0.544150
0.880363,0.549494,0.208056,0.393017
0.200726,0.467605,0.317321,0.670708
0.236281,0.233931,0.189637,0.588327
0.316580,0.469041,0.768666,0.548634
0.203219,0.416629,0.194320,0.725208
0.686604,0.314301,0.213484,0.565513
0.559326,0.418936,0.364096,0.508491
0.825723,0.336761,0.148535,0.506916
0.788379,0.305988,0.208637,0.575562
0.651947,0.279556,0.091263,0.614204
0.642280,0.302792,0.303532,0.887810
0.237083,0.317472,0.328991,0.500961
0.818591,0.448661,0.108298,0.471757
0.601196,0.338055,0.485829,0.704084
0.171521,0.479364,0.472346,0.492700
0.975738,0.283040,0.070087,0.734145
0.329592,0.190623,0.250881,0.478395
0.117947,0.610475,0.241334,0.629358
0.828994,0.392831,0.706309,0.442963
0.031221,0.365621,0.205688,0.693584
0.930016,0.575443,0.365333,0.396261
0.564364,0.477745,0.338948,0.588041
0.332812,0.488452,0.441424,0.500584
0.204488,0.346115,0.418292,0.622295
0.661670,0.526220,0.196580,0.542587
0.053809,0.442254,0.390235,0.543477
0.099058,0.071747,0.135542,0.551561
0.371178,0.414654,0.058455,0.573433
0.126127,0.160526,0.143181,0.824800
0.312472,0.324451,0.152829,0.573517
0.362235,0.330981,0.313745,0.615446
0.677120,0.256935,0.230760,0.535436
0.629837,0.264398,0.168166,0.791911
0.787707,0.351974,0.197458,0.686297
0.056193,0.589435,0.320094,0.427780
0.094013,0.497284,0.439066,0.644793
0.622449,0.384244,0.035729,0.726995
0.200932,0.373370,0.213786,0.592392
0.191207,0.331627,0.431684,0.684156
0.941479,0.700855,0.228930,0.753805
0.367176,0.446442,0.317696,0.619934
0.300277,0.391405,0.131395,0.570928
0.248568,0.234828,0.113430,0.609138
0.604724,0.363625,0.172671,0.784520
0.422806,0.561971,0.376759,0.412247
0.519834,0.567446,0.115801,0.594372
0.987976,0.670702,0.103072,0.457986
0.183936,0.225608,0.147165,0.585769
0.273438,0.535800,0.268272,0.648356
0.623026,0.220437,0.333607,0.622035
0.536500,0.547221,0.275798,0.650593
0.366549,0.337988,0.315189,0.895953
0.967189,0.385282,0.617609,0.789340
0.350920,0.392764,0.551431,0.685514
0.766972,0.384087,0.226293,0.543435
0.056458,0.452320,0.641994,0.490367
0.743905,0.292900,0.398930,0.720537
0.750691,0.343408,0.248441,0.614484
0.226775,0.585133,0.337113,0.645313
0.269857,0.358092,0.313366,0.584530
0.449515,0.438925,0.073097,0.373002
0.185185,0.375734,0.437250,0.634057
0.108137,0.400246,0.313549,0.709233
0.371845,0.563048,0.084109,0.689337
0.832627,0.334125,0.456531,0.774522
0.956165,0.251381,0.083763,0.574426
0.149759,0.302875,0.328594,0.558413
0.529935,0.374161,0.534507,0.716520
0.670718,0.345757,0.136773,0.761097
0.923693,0.408778,0.378117,0.683024
0.939732,0.520181,0.152806,0.536636
0.719056,0.416869,0.212976,0.659424
0.362686,0.260028,0.071823,0.528208
0.557948,0.106766,0.603851,0.721998
0.038363,0.577044,0.488863,0.605975
0.333279,0.356533,0.234861,0.673533
0.764908,0.534136,0.070833,0.475969
0.546303,0.399538,0.119749,0.628430
0.489302,0.308825,0.207516,0.599500
0.780966,0.466893,0.221700,0.581995
0.315646,0.413353,0.294704,0.589038
0.812376,0.257535,0.206475,0.439429
0.486846,0.437128,0.432353,0.620804
0.028170,0.437156,0.107393,0.691634
0.162888,0.253103,0.558932,0.511808
0.309790,0.284312,0.144636,0.610704
0.866562,0.191903,0.030285,0.654364
0.821437,0.490565,0.310889,0.768819
0.301262,0.314505,0.098478,0.682004
0.973292,0.370336,0.429789,0.578959
0.817833,0.250371,0.357383,0.641706
0.754339,0.373299,0.357488,0.714367
0.580638,0.309796,0.050247,0.672103
0.198275,0.248098,0.249310,0.468008
0.709903,0.326764,0.145459,0.497637
0.395604,0.414451,0.235233,0.581076
0.442406,0.464931,0.453580,0.801259
0.147689,0.384379,0.276968,0.655366
0.327205,0.439364,0.168765,0.712917
0.850057,0.338293,0.074711,0.598611
0.983064,0.449166,0.244212,0.572600
0.100062,0.332657,0.568082,0.633527
0.845260,0.568058,0.448388,0.579678
0.051810,0.242435,0.021442,0.565911
0.653148,0.473607,0.170954,0.635693
0.627532,0.340444,0.343662,0.605491
0.470837,0.347821,0.200225,0.530273
0.888913,0.331028,0.558969,0.735802
0.463953,0.547113,0.233629,0.573001
0.058966,0.348660,0.212280,0.472927
0.641450,0.264916,0.482255,0.501677
0.953001,0.361629,0.065768,0.723250
0.519402,0.281383,0.379340,0.562424
0.884141,0.547941,0.410184,0.491644
0.469537,0.359293,0.285244,0.459011
0.623907,0.287804,0.198813,0.538516
0.124900,0.628220,0.118111,0.641423
0.854687,0.587643,0.317907,0.914054
0.353592,0.292980,0.067188,0.619209
0.056507,0.414614,0.420680,0.419034
0.252286,0.577287,0.404300,0.608233
0.087957,0.179257,0.375997,0.540453
0.981318,0.286922,0.561586,0.498329
0.446969,0.662584,0.454331,0.406331
0.267981,0.356976,0.444785,0.877565
0.093462,0.418411,0.540577,0.576373
0.081701,0.360250,0.440587,0.773565
0.281065,0.355675,0.334196,0.680386
0.825777,0.472401,0.211044,0.560625
0.139044,0.474643,0.417263,0.487347
0.815886,0.539251,0.219987,0.835249
0.504497,0.383947,0.106877,0.495172
0.684038,0.468124,0.304144,0.658278
0.971517,0.570786,0.092513,0.634190
0.168891,0.299680,0.466174,0.634878
0.629599,0.589115,0.450301,0.705995
0.092563,0.533951,0.026468,0.318928
0.869371,0.518859,0.144718,0.678412
0.181557,0.418693,0.091495,0.423158
0.665496,0.403948,0.255122,0.629216
0.102922,0.252220,0.397770,0.716897
0.421586,0.403932,0.465614,0.511529
0.743984,0.443285,0.460666,0.686182
0.891082,0.384486,0.250299,0.475544
0.562463,0.355579,0.250400,0.315822
0.930145,0.449650,0.282400,0.794975
0.772537,0.259402,0.456258,0.560371
0.813232,0.578992,0.440236,0.643101
0.906445,0.212319,0.585738,0.472195
0.041982,0.437134,0.225174,0.466778
0.972585,0.364999,0.276967,0.553151
0.453920,0.511155,0.329082,0.722485
0.387815,0.337977,0.353839,0.708752
0.294869,0.436836,0.155223,0.563062
0.039800,0.518538,0.487337,0.546485
0.469183,0.370207,0.114580,0.654473
0.828849,0.266602,0.170055,0.450044
0.130973,0.453992,0.295015,0.451746
0.212536,0.505708,0.203958,0.597097
0.804712,0.360960,0.538160,0.385897
0.033840,0.222093,0.152074,0.599119
0.421872,0.524034,0.186882,0.471736
0.774085,0.449286,0.159734,0.411645
0.978891,0.310787,0.157825,0.728669
0.799590,0.308338,0.394922,0.381296
0.966002,0.235826,0.228906,0.560013
0.080866,0.440381,0.121243,0.667693
0.182950,0.387764,0.373456,0.537244
0.734597,0.486794,0.533790,0.609987
0.290938,0.400950,0.053993,0.447093
0.021899,0.565000,0.205742,0.699797
0.805491,0.507940,0.484980,0.628301
0.389026,0.424882,0.104416,0.801097
0.808374,0.368882,0.107136,0.482069
0.404874,0.463834,0.271325,0.703902
0.317059,0.240430,0.403349,0.669941
0.919474,0.523824,0.393695,0.682379
0.205591,0.350842,0.227500,0.593370
0.500226,0.382099,0.128658,0.622837
0.976417,0.595068,0.324949,0.654005
0.215291,0.279020,0.040128,0.793195
0.389168,0.461330,0.575090,0.533714
0.556708,0.356963,0.131582,0.530138
0.988347,0.530731,0.544550,0.525722
0.655970,0.571960,0.302972,0.545472
0.289769,0.551742,0.315351,0.753550
0.127847,0.289997,0.214529,0.439214
0.119547,0.580300,0.215761,0.515776
0.729836,0.464245,0.459663,0.648349
0.932769,0.595921,0.186397,0.402834
0.597698,0.168189,0.067063,0.680287
0.991037,0.511779,0.379499,0.554006
0.856642,0.461745,0.200827,0.634393
0.768283,0.293282,0.125330,0.475561
0.183117,0.191246,0.335952,0.448842
0.184526,0.484287,0.103655,0.624471
0.394015,0.460311,0.159274,0.458508
0.219222,0.452229,0.401925,0.578651
0.899481,0.363337,0.177466,0.682873
0.284218,0.190147,0.175212,0.577907
0.340852,0.404404,0.325430,0.413263
0.669529,0.202058,0.334585,0.679632
0.855248,0.532732,0.167406,0.464662
0.510369,0.442108,0.287775,0.527163
0.871395,0.509869,0.246913,0.535311
0.019531,0.344455,0.107184,0.487579
0.784016,0.384407,0.178156,0.531453
0.190809,0.254308,0.296653,0.799551
0.736397,0.656296,0.048770,0.530512
0.346582,0.336580,0.419783,0.822922
0.167652,0.520381,0.254351,0.753152
0.329524,0.396143,0.221718,0.448398
0.648414,0.291510,0.721722,0.692418
0.667258,0.584366,0.294017,0.814384
0.722486,0.344893,0.364056,0.637654
0.087184,0.453687,0.354675,0.516152
0.150268,0.457274,0.188015,0.584752
0.850228,0.232115,0.192186,0.543635
0.871975,0.186769,0.110218,0.504655
0.615409,0.240038,0.295100,0.451138
0.325474,0.452944,0.512963,0.419691
0.362258,0.302843,0.605675,0.504379
0.391936,0.050945,0.480372,0.757304
0.420502,0.585041,0.021236,0.611375
0.018489,0.626908,0.277818,0.584397
0.838763,0.360237,0.471790,0.499157
0.358263,0.248407,0.262406,0.552098
0.521642,0.415593,0.091373,0.362810
0.991936,0.379856,0.415463,0.604071
0.041463,0.403843,0.330082,0.621759
0.988048,0.434463,0.332464,0.557646
0.463684,0.381235,0.445390,0.491800
0.996197,0.334597,0.092087,0.785088
0.229614,0.256977,0.260612,0.675359
0.861404,0.324513,0.408031,0.528891
0.926451,0.504664,0.272588,0.709822
0.491287,0.476152,0.101765,0.682909
0.366955,0.453824,0.161438,0.651243
0.137761,0.245442,0.274941,0.727009
0.510987,0.521883,0.490477,0.678718
0.925566,0.579825,0.272739,0.628235
0.610357,0.457591,0.208166,0.514991
0.666798,0.569597,0.095032,0.906325
0.314385,0.502831,0.139342,0.620663
0.914330,0.393267,0.145680,0.753713
0.725722,0.544483,0.121533,0.448179
0.345472,0.429162,0.173902,0.750521
0.800351,0.242677,0.189488,0.567667
0.169073,0.534421,0.304234,0.500446
0.397821,0.283432,0.393701,0.678133
0.600314,0.255994,0.480505,0.733995
0.314232,0.262469,0.355423,0.628759
0.570811,0.519234,0.340250,0.688663
0.515936,0.293563,0.515907,0.352417
0.072145,0.267337,0.506285,0.679992
0.441556,0.528344,0.598233,0.439913
0.527758,0.793304,0.174969,0.756833
0.182433,0.484288,0.269938,0.651885
0.054075,0.404370,0.267082,0.505391
0.364142,0.355036,0.424167,0.488225
0.102801,0.442638,0.131008,0.430547
0.260100,0.282981,0.055328,0.750450
0.547567,0.422023,0.160512,0.560480
0.324261,0.239548,0.099405,0.572410
0.430407,0.450580,0.143853,0.737044
0.972449,0.354384,0.123035,0.691779
0.757628,0.365208,0.051827,0.613391
0.370696,0.529175,0.377726,0.693928
0.391540,0.571884,0.107278,0.654489
0.738625,0.293715,0.411153,0.884341
0.256189,0.436722,0.136585,0.479448
0.367154,0.306389,0.191686,0.667070
0.534431,0.416504,0.200343,0.747004
0.884393,0.468492,0.175029,0.616848
0.234780,0.187630,0.081166,0.444197
0.058742,0.516168,0.538207,0.583544
0.564158,0.433266,0.197016,0.502985
0.405033,0.489199,0.160609,0.335137
0.814348,0.433794,0.081535,0.620279
0.491624,0.296800,0.157616,0.597776
0.257639,0.471768,0.482656,0.541863
0.618367,0.318686,0.275643,0.735897
0.810277,0.420500,0.315926,0.469149
0.143500,0.561418,0.247990,0.539157
0.022146,0.461207,0.363400,0.609997
0.738667,0.308854,0.544248,0.704820
0.025504,0.440800,0.153023,0.767159
0.218389,0.623028,0.595288,0.484052
0.787740,0.566619,0.368407,0.572632
0.469251,0.487172,0.212213,0.587999
0.244406,0.517355,0.285093,0.673076
0.626710,0.518461,0.348650,0.568884
0.507283,0.438227,0.508440,0.582213
0.278868,0.542827,0.250262,0.735101
0.019288,0.441973,0.402890,0.583530
0.877348,0.201573,0.662538,0.562353
0.863874,0.577637,0.630032,0.647930
0.472313,0.282164,0.512934,0.635290
0.237337,0.461731,0.286032,0.524901
0.766250,0.407900,0.350475,0.633163
0.084518,0.531317,0.164420,0.770470
0.378638,0.400441,0.350147,0.662534
0.932796,0.446864,0.418048,0.766852
0.253151,0.454448,0.136765,0.794302
0.706011,0.490235,0.106799,0.712636
0.218772,0.225734,0.489628,0.618794
0.283116,0.359000,0.380818,0.598652
0.678794,0.442017,0.250107,0.374981
0.408794,0.267766,0.206483,0.682705
0.417995,0.646398,0.234081,0.646227
0.088826,0.481629,0.771798,0.636482
0.777629,0.487463,0.096022,0.521479
0.475787,0.418389,0.523268,0.624527
0.125666,0.374661,0.147366,0.627522
0.472677,0.566903,0.453919,0.626476
0.593807,0.610444,0.244644,0.791492
0.562453,0.469917,0.126708,0.583968
0.888784,0.344243,0.287075,0.702721
0.149923,0.308594,0.518999,0.631321
0.793913,0.407862,0.163686,0.575786
0.553417,0.430014,0.115919,0.716039
0.327556,0.563726,0.425090,0.558071
0.949351,0.455318,0.155640,0.712276
0.295390,0.345698,0.102279,0.667009
0.263893,0.516219,0.100082,0.434185
0.834838,0.204626,0.070529,0.696134
0.022798,0.334998,0.316692,0.587379
0.688387,0.456003,0.185301,0.591316
0.340228,0.394428,0.264643,0.500948
0.213111,0.212935,0.508897,0.677676
0.097473,0.490839,0.628348,0.506614
0.680787,0.412341,0.431166,0.681391
0.360147,0.461367,0.430697,0.511671
0.176720,0.356986,0.168153,0.645858
0.955003,0.476583,0.355193,0.623743
0.919688,0.390894,0.065590,0.470666
0.063468,0.579849,0.098066,0.480487
0.355160,0.527875,0.183285,0.648342
0.987388,0.373147,0.394222,0.431828
0.793141,0.477839,0.675158,0.413547
0.500096,0.213793,0.179425,0.546569
0.437572,0.500707,0.303957,0.737731
0.462280,0.290306,0.166237,0.581807
0.800594,0.601819,0.156026,0.457072
0.635653,0.445110,0.341427,0.585710
0.274403,0.471703,0.100884,0.858415
0.593066,0.592031,0.279310,0.528210
0.679931,0.254907,0.069841,0.577138
0.566317,0.278305,0.182456,0.877400
0.132149,0.430226,0.460942,0.604564
0.790585,0.437339,0.467766,0.505353
0.093173,0.468395,0.602212,0.405456
0.082001,0.546601,0.171632,0.416081
0.459445,0.396356,0.530004,0.544108
0.756134,0.098819,0.071493,0.660634
0.122968,0.453560,0.329470,0.654235
0.416363,0.283328,0.180848,0.419182
0.912976,0.353848,0.005874,0.599683
0.478890,0.251323,0.251288,0.545974
0.460049,0.361905,0.593845,0.613746
0.385417,0.435157,0.160097,0.485011
0.688658,0.473366,0.639082,0.585114
0.344574,0.371653,0.040586,0.808766
0.186195,0.396603,0.463685,0.575216
0.896102,0.437596,0.247323,0.703439
0.740618,0.183964,0.056715,0.687957
0.707539,0.513547,0.023340,0.335415
0.709619,0.290966,0.271553,0.622676
0.141508,0.476820,0.267162,0.516096
0.354678,0.345833,0.252037,0.697203
0.598824,0.454197,0.184016,0.513390
0.062565,0.273352,0.098010,0.544516
0.438779,0.283018,0.247527,0.549007
0.477720,0.291537,0.461619,0.418514
0.435258,0.125828,0.506219,0.539935
0.666660,0.490962,0.318841,0.628910
0.331224,0.379438,0.234357,0.647223
0.787348,0.340608,0.288894,0.562750
0.471682,0.472493,0.501688,0.667493
0.644658,0.259677,0.283375,0.760086
0.931470,0.251784,0.211786,0.824872
0.520528,0.392758,0.194385,0.625789
0.913403,0.615636,0.375086,0.853149
0.334286,0.440881,0.139805,0.716511
0.848371,0.412146,0.144769,0.668839
0.166754,0.472133,0.342339,0.549119
0.229028,0.454266,0.563345,0.982908
0.864787,0.452621,0.391906,0.645717
0.628064,0.317181,0.314983,0.609577
0.789614,0.392299,0.189840,0.733830
0.746238,0.604101,0.276454,0.572781
0.088456,0.457525,0.091228,0.743563
0.892734,0.284175,0.450326,0.655185
0.091433,0.267911,0.162692,0.867265
0.259011,0.377541,0.090848,0.689911
0.551257,0.417303,0.128192,0.891234
0.174088,0.326434,0.182342,0.676753
0.512815,0.418116,0.072703,0.603306
0.588629,0.380259,0.284460,0.560085
0.101669,0.191117,0.447364,0.545448
0.134125,0.561177,0.135668,0.623042
0.830740,0.655087,0.162278,0.558465
0.370134,0.469087,0.211222,0.729502
0.248847,0.301642,0.161939,0.562593
0.698165,0.263699,0.223302,0.538280
0.275404,0.364599,0.376852,0.594629
0.941636,0.268850,0.236765,0.563347
0.857630,0.484122,0.459397,0.617700
0.736417,0.330752,0.559162,0.577523
0.086850,0.327905,0.192612,0.590319
0.036733,0.260374,0.439240,0.663659
0.571987,0.725721,0.468319,0.436237
0.129254,0.405355,0.309154,0.457985
0.620752,0.477372,0.288145,0.698318
0.514668,0.540327,0.198835,0.515816
0.822457,0.562938,0.036143,0.623807
0.687315,0.403542,0.139440,0.652410
0.280694,0.378593,0.282975,0.748382
0.989090,0.444053,0.248353,0.664321
0.962120,0.523727,0.355499,0.666565
0.212966,0.500701,0.581762,0.656707
0.660750,0.451345,0.489976,0.533026
0.948838,0.347668,0.177930,0.616382
0.975874,0.248694,0.255400,0.527072
0.898356,0.468921,0.138896,0.833814
0.765158,0.334519,0.078175,0.871313
0.640312,0.432577,0.396580,0.473078
0.521188,0.216041,0.083438,0.525363
0.990555,0.557448,0.252134,0.559551
0.580143,0.495498,0.274344,0.672553
0.277363,0.563146,0.411771,0.467552
0.012586,0.309774,0.113250,0.645891
0.864402,0.498295,0.542700,0.573756
0.961999,0.333859,0.067715,0.737798
0.419163,0.159307,0.310719,0.394195
0.279695,0.367549,0.356431,0.512120
0.521465,0.305431,0.317522,0.443823
0.922598,0.410063,0.129709,0.568850
0.572749,0.562318,0.244853,0.571782
0.842918,0.383762,0.603061,0.595684
0.857739,0.511997,0.157978,0.465995
0.246767,0.408281,0.130343,0.642278
0.169059,0.656040,0.430362,0.592340
0.877613,0.351386,0.566364,0.529116
0.833314,0.259219,0.493591,0.703337
0.162174,0.341813,0.118612,0.640043
0.641240,0.619433,0.130210,0.665161
0.184076,0.390158,0.236685,0.506080
0.740443,0.627725,0.203338,0.644777
0.015341,0.547925,0.580776,0.681943
0.297622,0.399055,0.674036,0.695212
0.064498,0.479603,0.446529,0.708537
0.833084,0.261858,0.370067,0.580109
0.386964,0.378609,0.299091,0.531590
0.839623,0.327240,0.241429,0.655937
0.239999,0.263169,0.577882,0.740603
0.791240,0.395524,0.162763,0.606646
0.200301,0.168384,0.571538,0.624042
0.743686,0.481593,0.272897,0.641649
0.136915,0.335464,0.076535,0.528153
0.437341,0.222112,0.067353,0.738644
0.734008,0.484701,0.566697,0.663856
0.093563,0.348804,0.328389,0.713571
0.411821,0.400593,0.393548,0.795827
0.024072,0.561731,0.189390,0.749677
0.536034,0.602107,0.311713,0.217944
0.766628,0.426748,0.319507,0.619367
0.411809,0.440711,0.064327,0.705956
0.092752,0.430354,0.259991,0.630452
0.445729,0.585256,0.489921,0.578440
0.598676,0.419117,0.305164,0.673481
0.533452,0.332797,0.129216,0.519513
0.277257,0.413761,0.071684,0.735887
0.224416,0.298894,0.208110,0.908390
0.433887,0.401490,0.499366,0.615394
0.599665,0.356170,0.349912,0.502041
0.089018,0.449290,0.122727,0.720435
0.638684,0.217570,0.374665,0.654920
0.436200,0.413067,0.684135,0.329743
0.267207,0.418323,0.133579,0.397516
0.279849,0.350437,0.337840,0.424758
0.420508,0.329415,0.151806,0.552014
0.597124,0.315773,0.619196,0.748330
0.364976,0.341916,0.411400,0.510032
0.500070,0.505460,0.182296,0.622343
0.060823,0.495367,0.083262,0.526831
0.743767,0.505535,0.299722,0.598436
0.294087,0.480463,0.270008,0.669077
0.173127,0.507623,0.301776,0.516549
0.045344,0.289062,0.201572,0.803651
0.077251,0.612168,0.539405,0.534375
0.638072,0.458248,0.371318,0.631471
0.464219,0.523361,0.108948,0.421532
0.433517,0.489840,0.580549,0.666409
0.069878,0.521714,0.395762,0.525177
0.370797,0.413760,0.210418,0.625647
0.366662,0.235647,0.339025,0.491150
0.402492,0.259621,0.194290,0.515438
0.552594,0.499765,0.292588,0.600229
0.379512,0.381121,0.202907,0.532685
0.206615,0.310149,0.291813,0.552799
0.451331,0.427629,0.220958,0.508798
0.248448,0.419807,0.488565,0.507608
0.047605,0.201501,0.185922,0.413290
0.994771,0.416923,0.176288,0.446204
0.487067,0.351070,0.116465,0.678837
0.066465,0.419134,0.054280,0.643425
0.780455,0.409753,0.632029,0.665094
0.669274,0.352797,0.170771,0.640871
0.615665,0.332560,0.198405,0.524630
0.947739,0.480699,0.376291,0.737389
0.021989,0.327588,0.399630,0.629207
0.399765,0.599935,0.221745,0.601422
0.357721,0.272702,0.295684,0.921731
0.636370,0.493584,0.028839,0.609990
0.501417,0.484536,0.520623,0.426234
0.919873,0.198521,0.329221,0.475768
0.039548,0.585917,0.439559,0.840032
0.114252,0.204443,0.395957,0.781178
0.589825,0.235414,0.227531,0.618548
0.705919,0.608330,0.468723,0.502410
